disruption_id,disruption_type,industry,supplier_tier,supplier_region,supplier_size,has_backup_supplier,disruption_severity,production_impact_pct,revenue_loss_usd,response_type,response_time_days,partial_recovery_days,full_recovery_days,permanent_supplier_change,risk_score,severity_label
DIS-019399,Factory Incident,Pharmaceuticals,1,Europe,Medium,True,2,38.2,4519436.17,Production Reroute,2,19,27,False,2,Medium
DIS-019400,Factory Incident,Electronics,3,Asia-Pacific,Small,False,3,16.9,403153.97,Production Reroute,10,61,112,True,3,High
DIS-019401,Port Congestion,Pharmaceuticals,1,Asia-Pacific,Medium,False,3,31.7,2794900.52,Production Reroute,16,46,62,True,3,High
DIS-019402,Labor Strike,Consumer Goods,3,Europe,Medium,False,2,20.5,355976.46,Combined Strategy,1,3,48,False,2,Medium
DIS-019403,Labor Strike,Automotive,1,Asia-Pacific,Small,True,1,16.8,443180.06,Alternative Supplier,1,13,22,True,1,Low
DIS-019404,Port Congestion,Automotive,1,Asia-Pacific,Medium,False,1,27.5,584222.94,Inventory Buffer,15,15,52,False,1,Low
DIS-019405,Port Congestion,Automotive,2,Africa/Middle East,Small,False,2,25.2,97565.23,Inventory Buffer,2,3,45,False,2,Medium
DIS-019406,Geopolitical,Aerospace,1,South America,Large,False,3,40.4,7361171.42,Production Reroute,1,7,33,False,3,High
DIS-019407,Natural Disaster,Automotive,4,South America,Large,True,3,29.4,1242784.83,Alternative Supplier,2,84,108,False,3,High
DIS-019408,Geopolitical,Aerospace,2,North America,Large,True,2,31.2,35974255.27,Alternative Supplier,4,16,84,False,2,Medium
DIS-019409,Labor Strike,Aerospace,1,North America,Medium,False,2,43.9,3060736.28,Production Reroute,6,11,76,True,2,Medium
DIS-019410,Factory Incident,Automotive,4,Europe,Medium,False,4,41.9,3415901.08,Combined Strategy,8,75,262,True,4,Critical
DIS-019411,Labor Strike,Electronics,2,North America,Medium,True,1,19.6,730401.25,Alternative Supplier,1,17,43,False,1,Low
DIS-019412,Natural Disaster,Pharmaceuticals,1,North America,Large,True,2,23.0,7628042.88,Alternative Supplier,1,12,69,True,2,Medium
DIS-019413,Labor Strike,Automotive,1,Europe,Medium,False,2,32.7,1408797.76,Inventory Buffer,1,24,63,False,2,Medium
DIS-019414,Factory Incident,Electronics,4,Africa/Middle East,Small,False,2,16.7,624705.37,Customer Delay,2,22,57,False,2,Medium
DIS-019415,Labor Strike,Electronics,4,Europe,Small,False,1,16.3,38854.23,Alternative Supplier,4,13,59,False,1,Low
DIS-019416,Factory Incident,Electronics,3,North America,Small,False,3,25.2,197101.82,Inventory Buffer,10,26,142,True,3,High
DIS-019417,Geopolitical,Electronics,3,Asia-Pacific,Large,True,1,18.1,7334036.91,Alternative Supplier,3,5,45,False,1,Low
DIS-019418,Cyber Attack,Consumer Goods,3,Asia-Pacific,Small,False,4,36.0,493570.19,Production Reroute,4,167,290,True,4,Critical
DIS-019419,Geopolitical,Automotive,1,North America,Medium,False,3,46.9,1407498.03,Inventory Buffer,12,27,170,False,3,High
DIS-019420,Port Congestion,Aerospace,2,North America,Large,True,1,5.7,2144636.54,Customer Delay,1,10,26,False,1,Low
DIS-019421,Cyber Attack,Electronics,2,Africa/Middle East,Small,False,1,34.2,255313.41,Customer Delay,1,10,31,False,1,Low
DIS-019422,Labor Strike,Aerospace,2,North America,Medium,False,1,13.3,241263.26,Customer Delay,16,17,37,False,1,Low
DIS-019423,Cyber Attack,Pharmaceuticals,2,North America,Small,True,4,54.3,1913953.15,Production Reroute,1,42,124,False,4,Critical
DIS-019424,Natural Disaster,Pharmaceuticals,1,Europe,Large,True,3,52.5,8972691.31,Inventory Buffer,10,41,88,False,3,High
DIS-019425,Labor Strike,Aerospace,2,Europe,Small,True,1,15.1,815841.16,Alternative Supplier,2,14,20,False,1,Low
DIS-019426,Labor Strike,Consumer Goods,2,Africa/Middle East,Medium,False,2,28.8,707300.04,Combined Strategy,5,24,53,False,2,Medium
DIS-019427,Natural Disaster,Automotive,3,South America,Small,True,3,23.9,138309.44,Alternative Supplier,1,40,132,False,3,High
DIS-019428,Factory Incident,Pharmaceuticals,3,Asia-Pacific,Medium,True,3,18.1,2909879.81,Alternative Supplier,3,11,23,False,3,High
DIS-019429,Factory Incident,Electronics,2,Europe,Medium,False,2,35.7,1272985.67,Production Reroute,5,12,42,True,2,Medium
DIS-019430,Port Congestion,Electronics,2,South America,Medium,False,2,31.0,1275063.7,Production Reroute,6,74,95,False,2,Medium
DIS-019431,Cyber Attack,Automotive,1,Europe,Medium,False,4,62.6,4537342.11,Production Reroute,18,42,187,False,4,Critical
DIS-019432,Natural Disaster,Electronics,2,Europe,Medium,True,5,48.6,4990857.74,Alternative Supplier,3,9,33,True,5,
DIS-019433,Geopolitical,Automotive,1,Europe,Large,False,3,48.0,3947421.56,Inventory Buffer,3,6,104,False,3,High
DIS-019434,Factory Incident,Electronics,2,North America,Large,True,2,27.8,2080004.72,Alternative Supplier,3,26,70,False,2,Medium
DIS-019435,Labor Strike,Automotive,3,South America,Small,False,4,37.9,34840.13,Combined Strategy,2,48,178,False,4,Critical
DIS-019436,Port Congestion,Electronics,4,North America,Small,True,1,12.3,49936.76,Alternative Supplier,4,4,11,False,1,Low
DIS-019437,Factory Incident,Aerospace,4,Asia-Pacific,Large,True,2,31.6,26550425.27,Alternative Supplier,3,12,52,False,2,Medium
DIS-019438,Natural Disaster,Consumer Goods,1,Europe,Medium,False,2,28.7,412021.39,Combined Strategy,3,3,20,True,2,Medium
DIS-019439,Port Congestion,Automotive,1,Asia-Pacific,Small,False,1,8.0,94166.15,Inventory Buffer,6,6,11,True,1,Low
DIS-019440,Cyber Attack,Consumer Goods,1,Europe,Small,True,4,71.7,250963.81,Alternative Supplier,9,4,34,False,4,Critical
DIS-019441,Labor Strike,Consumer Goods,4,Europe,Medium,True,2,14.9,174661.88,Alternative Supplier,4,132,237,True,2,Medium
DIS-019442,Labor Strike,Consumer Goods,2,South America,Small,True,2,36.9,51346.85,Inventory Buffer,3,11,33,True,2,Medium
DIS-019443,Geopolitical,Pharmaceuticals,2,South America,Large,True,3,18.4,6814700.24,Alternative Supplier,1,75,119,False,3,High
DIS-019444,Geopolitical,Automotive,4,Africa/Middle East,Medium,True,2,21.2,4450641.68,Combined Strategy,3,21,67,True,2,Medium
DIS-019445,Geopolitical,Pharmaceuticals,1,Europe,Medium,True,2,20.6,1732503.2,Customer Delay,4,23,57,False,2,Medium
DIS-019446,Factory Incident,Automotive,1,Asia-Pacific,Medium,True,3,45.1,4481445.92,Alternative Supplier,13,8,41,False,3,High
DIS-019447,Cyber Attack,Pharmaceuticals,1,Asia-Pacific,Medium,True,4,62.5,3843983.04,Alternative Supplier,6,43,104,False,4,Critical
DIS-019448,Labor Strike,Pharmaceuticals,1,Europe,Large,True,1,9.8,479872.78,Alternative Supplier,1,6,11,False,1,Low
DIS-019449,Geopolitical,Automotive,1,Asia-Pacific,Large,True,4,50.4,67183860.52,Alternative Supplier,2,39,59,False,4,Critical
DIS-019450,Geopolitical,Electronics,3,Europe,Small,True,2,18.8,31627.85,Alternative Supplier,1,18,57,False,2,Medium
DIS-019451,Factory Incident,Automotive,3,South America,Medium,False,2,30.3,3193134.15,Customer Delay,3,61,103,True,2,Medium
DIS-019452,Port Congestion,Consumer Goods,2,North America,Medium,False,3,43.2,472315.58,Customer Delay,1,51,58,True,3,High
DIS-019453,Factory Incident,Aerospace,2,Europe,Large,True,1,22.2,4021399.27,Alternative Supplier,2,3,14,False,1,Low
DIS-019454,Factory Incident,Electronics,2,Asia-Pacific,Medium,False,3,40.7,508363.44,Production Reroute,3,43,128,True,3,High
DIS-019455,Labor Strike,Pharmaceuticals,1,North America,Medium,False,3,34.4,282026.66,Customer Delay,21,59,74,True,3,High
DIS-019456,Geopolitical,Automotive,1,Asia-Pacific,Large,True,3,39.0,6394898.13,Production Reroute,2,8,62,False,3,High
DIS-019457,Natural Disaster,Electronics,3,Europe,Large,False,4,45.3,7305165.79,Production Reroute,19,74,162,False,4,Critical
DIS-019458,Natural Disaster,Automotive,4,Europe,Medium,False,3,29.4,1597367.49,Production Reroute,1,65,205,True,3,High
DIS-019459,Geopolitical,Consumer Goods,1,North America,Medium,True,2,26.5,1245369.95,Combined Strategy,1,22,71,False,2,Medium
DIS-019460,Natural Disaster,Aerospace,1,Europe,Large,True,3,48.6,7975425.9,Alternative Supplier,1,53,127,False,3,High
DIS-019461,Factory Incident,Consumer Goods,4,Asia-Pacific,Small,False,4,13.9,40201.04,Combined Strategy,2,69,141,True,4,Critical
DIS-019462,Port Congestion,Electronics,4,Asia-Pacific,Small,True,1,12.1,55823.68,Alternative Supplier,1,12,33,False,1,Low
DIS-019463,Port Congestion,Pharmaceuticals,2,Europe,Large,True,2,15.0,4682855.1,Inventory Buffer,1,45,97,False,2,Medium
DIS-019464,Port Congestion,Aerospace,2,South America,Medium,True,2,35.8,1290783.71,Alternative Supplier,1,12,53,False,2,Medium
DIS-019465,Cyber Attack,Automotive,1,Africa/Middle East,Small,False,3,40.9,247837.85,Alternative Supplier,2,39,178,True,3,High
DIS-019466,Geopolitical,Electronics,2,North America,Large,True,2,31.5,7711345.02,Alternative Supplier,1,47,52,False,2,Medium
DIS-019467,Cyber Attack,Automotive,1,Asia-Pacific,Medium,True,4,56.4,5233324.35,Alternative Supplier,7,88,139,True,4,Critical
DIS-019468,Factory Incident,Pharmaceuticals,1,Africa/Middle East,Medium,True,1,3.8,138430.29,Alternative Supplier,1,3,19,False,1,Low
DIS-019469,Factory Incident,Consumer Goods,2,Europe,Large,True,2,20.9,2090576.46,Alternative Supplier,1,7,13,False,2,Medium
DIS-019470,Factory Incident,Electronics,3,Asia-Pacific,Small,False,2,31.6,29947.24,Production Reroute,8,12,122,True,2,Medium
DIS-019471,Natural Disaster,Electronics,3,Europe,Small,False,5,60.3,897836.71,Combined Strategy,12,41,209,False,5,
DIS-019472,Cyber Attack,Electronics,2,North America,Small,True,4,40.6,248781.03,Production Reroute,6,55,153,True,4,Critical
DIS-019473,Natural Disaster,Pharmaceuticals,2,North America,Small,True,2,30.6,486352.48,Alternative Supplier,5,12,61,True,2,Medium
DIS-019474,Factory Incident,Automotive,2,Asia-Pacific,Medium,False,2,23.9,1691333.6,Production Reroute,9,48,222,False,2,Medium
DIS-019475,Geopolitical,Automotive,1,Asia-Pacific,Medium,True,4,70.2,6418992.01,Alternative Supplier,3,52,182,True,4,Critical
DIS-019476,Natural Disaster,Automotive,3,Europe,Small,False,3,24.6,252274.41,Combined Strategy,4,66,216,True,3,High
DIS-019477,Geopolitical,Automotive,1,Africa/Middle East,Medium,True,2,45.9,1582679.23,Alternative Supplier,1,7,33,False,2,Medium
DIS-019478,Natural Disaster,Consumer Goods,3,Asia-Pacific,Medium,True,3,22.1,377716.72,Combined Strategy,1,29,37,False,3,High
DIS-019479,Geopolitical,Automotive,1,Asia-Pacific,Large,True,4,63.7,2170178.36,Production Reroute,1,19,51,False,4,Critical
DIS-019480,Cyber Attack,Electronics,1,Asia-Pacific,Small,False,3,49.2,83986.54,Production Reroute,15,75,233,True,3,High
DIS-019481,Factory Incident,Pharmaceuticals,1,Asia-Pacific,Medium,False,2,5.9,386777.54,Combined Strategy,3,27,88,False,2,Medium
DIS-019482,Natural Disaster,Automotive,1,Africa/Middle East,Small,True,2,52.8,816416.05,Production Reroute,1,18,39,True,2,Medium
DIS-019483,Port Congestion,Electronics,4,Europe,Large,True,1,1.4,660776.04,Customer Delay,6,51,64,False,1,Low
DIS-019484,Cyber Attack,Automotive,1,South America,Medium,True,4,49.1,5793809.97,Production Reroute,4,27,90,True,4,Critical
DIS-019485,Geopolitical,Aerospace,2,Asia-Pacific,Large,False,2,24.0,10593681.05,Production Reroute,4,33,47,False,2,Medium
DIS-019486,Geopolitical,Automotive,2,North America,Small,False,1,2.1,21020.86,Production Reroute,2,11,93,False,1,Low
DIS-019487,Cyber Attack,Pharmaceuticals,2,Asia-Pacific,Small,False,3,38.4,753923.7,Alternative Supplier,16,21,59,False,3,High
DIS-019488,Geopolitical,Consumer Goods,2,Asia-Pacific,Small,False,2,32.4,128263.58,Customer Delay,13,30,81,True,2,Medium
DIS-019489,Labor Strike,Consumer Goods,3,Asia-Pacific,Small,True,3,14.6,293952.1,Alternative Supplier,2,42,74,False,3,High
DIS-019490,Geopolitical,Automotive,2,Europe,Medium,False,2,32.0,928012.5,Customer Delay,3,43,98,True,2,Medium
DIS-019491,Cyber Attack,Electronics,2,North America,Small,False,5,50.4,1084966.38,Production Reroute,1,180,281,False,5,
DIS-019492,Cyber Attack,Automotive,2,Europe,Large,True,4,50.2,6797165.43,Combined Strategy,10,33,88,False,4,Critical
DIS-019493,Port Congestion,Electronics,1,Africa/Middle East,Small,False,1,7.5,133738.65,Customer Delay,1,3,11,False,1,Low
DIS-019494,Geopolitical,Electronics,1,South America,Medium,True,2,18.4,712887.35,Alternative Supplier,11,16,25,False,2,Medium
DIS-019495,Factory Incident,Automotive,1,Asia-Pacific,Small,True,2,37.4,214919.37,Alternative Supplier,2,4,24,False,2,Medium
DIS-019496,Geopolitical,Automotive,1,Europe,Large,True,1,10.1,18408919.02,Alternative Supplier,4,3,17,False,1,Low
DIS-019497,Cyber Attack,Consumer Goods,1,Asia-Pacific,Medium,True,4,47.4,1243492.69,Alternative Supplier,1,11,52,False,4,Critical
DIS-019498,Cyber Attack,Electronics,1,Asia-Pacific,Small,True,4,62.8,239713.49,Alternative Supplier,1,20,84,True,4,Critical
DIS-019499,Factory Incident,Aerospace,1,Europe,Medium,True,3,36.1,1938825.16,Alternative Supplier,3,28,51,False,3,High
DIS-019500,Port Congestion,Automotive,4,Europe,Medium,True,1,13.7,249745.69,Alternative Supplier,1,8,13,False,1,Low
DIS-019501,Geopolitical,Pharmaceuticals,2,South America,Medium,True,3,49.0,3510854.1,Alternative Supplier,6,20,72,False,3,High
DIS-019502,Factory Incident,Consumer Goods,2,North America,Small,False,2,41.7,75704.53,Combined Strategy,8,19,39,True,2,Medium
DIS-019503,Port Congestion,Consumer Goods,1,Asia-Pacific,Small,False,1,17.5,35441.94,Inventory Buffer,3,7,34,True,1,Low
DIS-019504,Factory Incident,Consumer Goods,4,Asia-Pacific,Large,False,2,13.9,636195.84,Production Reroute,8,23,73,False,2,Medium
DIS-019505,Factory Incident,Automotive,1,Europe,Small,True,1,10.4,92518.12,Alternative Supplier,1,4,35,False,1,Low
DIS-019506,Natural Disaster,Electronics,3,Africa/Middle East,Small,True,3,39.0,505508.02,Alternative Supplier,2,68,175,False,3,High
DIS-019507,Port Congestion,Consumer Goods,3,North America,Medium,True,3,35.2,621312.66,Alternative Supplier,2,17,40,False,3,High
DIS-019508,Cyber Attack,Pharmaceuticals,2,Asia-Pacific,Small,False,4,57.0,5964173.8,Combined Strategy,13,22,50,False,4,Critical
DIS-019509,Cyber Attack,Electronics,2,Asia-Pacific,Medium,False,2,20.9,873653.39,Production Reroute,2,13,36,False,2,Medium
DIS-019510,Port Congestion,Automotive,2,South America,Medium,False,2,17.4,2037450.19,Customer Delay,1,38,102,False,2,Medium
DIS-019511,Labor Strike,Pharmaceuticals,3,South America,Medium,True,2,13.2,1077722.66,Production Reroute,1,6,23,False,2,Medium
DIS-019512,Geopolitical,Consumer Goods,4,Asia-Pacific,Small,False,5,31.5,172025.74,Combined Strategy,31,88,187,True,5,
DIS-019513,Cyber Attack,Automotive,4,North America,Medium,True,5,49.5,1397651.65,Alternative Supplier,2,112,159,False,5,
DIS-019514,Labor Strike,Aerospace,1,Africa/Middle East,Small,True,2,23.7,509756.03,Alternative Supplier,4,13,23,False,2,Medium
DIS-019515,Port Congestion,Automotive,4,Asia-Pacific,Small,False,1,5.0,656832.33,Production Reroute,2,3,24,False,1,Low
DIS-019516,Port Congestion,Pharmaceuticals,3,Asia-Pacific,Small,False,1,5.0,294086.22,Production Reroute,1,10,22,True,1,Low
DIS-019517,Port Congestion,Electronics,1,Asia-Pacific,Small,False,2,27.2,125562.87,Production Reroute,9,28,85,False,2,Medium
DIS-019518,Natural Disaster,Consumer Goods,1,North America,Medium,True,4,78.6,2484646.96,Alternative Supplier,3,8,129,True,4,Critical
DIS-019519,Geopolitical,Electronics,3,Asia-Pacific,Large,False,4,32.8,7429327.95,Combined Strategy,17,82,111,False,4,Critical
DIS-019520,Port Congestion,Electronics,1,North America,Medium,True,2,14.8,235202.6,Production Reroute,5,33,84,True,2,Medium
DIS-019521,Cyber Attack,Aerospace,2,Europe,Medium,True,4,61.6,8390602.67,Alternative Supplier,1,6,118,True,4,Critical
DIS-019522,Port Congestion,Pharmaceuticals,1,Asia-Pacific,Small,True,1,17.5,472494.41,Production Reroute,1,17,69,False,1,Low
DIS-019523,Factory Incident,Automotive,1,Asia-Pacific,Medium,False,2,36.7,1015570.06,Customer Delay,3,34,39,False,2,Medium
DIS-019524,Factory Incident,Electronics,2,North America,Medium,False,2,14.6,518548.84,Inventory Buffer,6,11,53,False,2,Medium
DIS-019525,Port Congestion,Electronics,2,North America,Medium,True,2,34.9,343395.75,Alternative Supplier,1,44,148,False,2,Medium
DIS-019526,Port Congestion,Automotive,1,South America,Large,True,3,51.3,21564930.31,Alternative Supplier,4,14,66,False,3,High
DIS-019527,Port Congestion,Pharmaceuticals,2,Asia-Pacific,Medium,False,3,41.7,5506338.32,Customer Delay,6,142,177,True,3,High
DIS-019528,Geopolitical,Electronics,3,Asia-Pacific,Small,False,3,36.5,130336.43,Production Reroute,2,59,99,False,3,High
DIS-019529,Cyber Attack,Automotive,3,South America,Medium,False,5,67.2,689055.83,Production Reroute,5,8,71,False,5,
DIS-019530,Labor Strike,Electronics,1,Africa/Middle East,Large,False,2,18.2,1026516.07,Production Reroute,9,25,61,True,2,Medium
DIS-019531,Port Congestion,Electronics,2,South America,Small,True,1,10.8,81825.54,Alternative Supplier,1,13,45,False,1,Low
DIS-019532,Geopolitical,Consumer Goods,1,North America,Small,True,3,52.8,753660.05,Alternative Supplier,1,16,61,False,3,High
DIS-019533,Factory Incident,Electronics,1,Asia-Pacific,Small,False,2,11.6,142471.85,Production Reroute,4,12,57,True,2,Medium
DIS-019534,Cyber Attack,Aerospace,1,Asia-Pacific,Small,False,3,52.6,922371.64,Alternative Supplier,1,69,106,True,3,High
DIS-019535,Natural Disaster,Consumer Goods,3,Europe,Large,False,3,44.1,1837684.35,Inventory Buffer,1,10,92,False,3,High
DIS-019536,Labor Strike,Pharmaceuticals,1,Europe,Large,False,2,38.2,4037247.43,Production Reroute,7,27,110,False,2,Medium
DIS-019537,Labor Strike,Pharmaceuticals,2,Europe,Large,True,2,22.3,3122867.72,Alternative Supplier,4,26,31,False,2,Medium
DIS-019538,Port Congestion,Consumer Goods,1,North America,Medium,False,1,7.6,342328.95,Customer Delay,1,7,32,False,1,Low
DIS-019539,Geopolitical,Electronics,3,Asia-Pacific,Medium,False,3,33.5,1080627.36,Alternative Supplier,7,22,59,False,3,High
DIS-019540,Geopolitical,Electronics,3,Asia-Pacific,Medium,True,1,19.2,473507.56,Production Reroute,1,3,14,False,1,Low
DIS-019541,Cyber Attack,Automotive,3,North America,Medium,True,4,44.5,992765.01,Alternative Supplier,3,23,70,True,4,Critical
DIS-019542,Labor Strike,Pharmaceuticals,1,Asia-Pacific,Small,False,3,38.1,210110.52,Alternative Supplier,2,31,100,False,3,High
DIS-019543,Natural Disaster,Pharmaceuticals,1,Africa/Middle East,Large,True,4,66.4,14054707.8,Production Reroute,1,38,73,False,4,Critical
DIS-019544,Geopolitical,Electronics,4,Asia-Pacific,Large,True,3,18.9,1739286.31,Alternative Supplier,1,17,41,False,3,High
DIS-019545,Cyber Attack,Automotive,3,North America,Small,False,2,13.4,154862.57,Inventory Buffer,4,14,98,False,2,Medium
DIS-019546,Geopolitical,Automotive,1,Asia-Pacific,Medium,True,2,30.6,1568396.75,Production Reroute,1,19,80,False,2,Medium
DIS-019547,Port Congestion,Automotive,2,Europe,Large,False,3,53.1,13578620.91,Production Reroute,1,41,68,True,3,High
DIS-019548,Factory Incident,Aerospace,2,South America,Small,True,5,57.7,2916712.38,Alternative Supplier,9,43,101,True,5,
DIS-019549,Cyber Attack,Aerospace,1,North America,Large,False,2,33.0,12069122.02,Production Reroute,1,7,42,False,2,Medium
DIS-019550,Port Congestion,Automotive,1,Europe,Large,True,2,34.4,11425199.34,Alternative Supplier,1,8,35,False,2,Medium
DIS-019551,Labor Strike,Consumer Goods,4,Europe,Small,False,3,14.2,16496.42,Inventory Buffer,1,46,140,False,3,High
DIS-019552,Natural Disaster,Electronics,3,Europe,Medium,True,3,32.5,785921.16,Combined Strategy,1,54,60,False,3,High
DIS-019553,Cyber Attack,Pharmaceuticals,1,North America,Medium,False,3,56.6,3497001.83,Production Reroute,18,27,111,False,3,High
DIS-019554,Factory Incident,Electronics,2,Europe,Medium,False,4,46.1,1336416.35,Production Reroute,10,35,100,False,4,Critical
DIS-019555,Cyber Attack,Pharmaceuticals,2,Asia-Pacific,Large,True,3,39.4,5951124.99,Alternative Supplier,2,65,149,False,3,High
DIS-019556,Labor Strike,Pharmaceuticals,2,Europe,Large,True,4,29.4,12706118.75,Alternative Supplier,9,29,101,False,4,Critical
DIS-019557,Port Congestion,Electronics,3,Asia-Pacific,Large,True,3,25.2,4253772.04,Alternative Supplier,2,17,80,False,3,High
DIS-019558,Natural Disaster,Electronics,1,Africa/Middle East,Medium,False,3,44.4,712445.44,Combined Strategy,8,12,44,False,3,High
DIS-019559,Port Congestion,Electronics,3,North America,Large,True,2,14.0,2808280.96,Alternative Supplier,3,19,74,False,2,Medium
